# ground truth trajectory
# file: 'rgbd_dataset_freiburg1_xyz.bag'
# timestamp tx ty tz qx qy qz qw
1305031104.043249 -0.003831 -0.008709  0.181815 -0.055397 -0.067246 -0.008332  0.996163
1305031104.075425 -0.002049 -0.007687  0.167299 -0.050200 -0.062571 -0.011165  0.996715
1305031104.111235  0.001325 -0.013928  0.156048 -0.047886 -0.057324 -0.012766  0.997125
1305031104.143230  0.000353 -0.018856  0.139340 -0.043305 -0.050625 -0.013735  0.997684
1305031104.175424  0.000184 -0.021495  0.123890 -0.038979 -0.047012 -0.014657  0.998026
1305031104.211283  0.001651 -0.026372  0.111596 -0.035391 -0.044669 -0.014287  0.998273
1305031104.243196  0.003125 -0.028143  0.099084 -0.030483 -0.042669 -0.014113  0.998524
1305031104.275546  0.004950 -0.029813  0.087192 -0.025926 -0.040455 -0.014752  0.998736
1305031104.311219  0.007345 -0.031206  0.076169 -0.022097 -0.037798 -0.014683  0.998933
1305031104.343342  0.009740 -0.030144  0.066181 -0.018250 -0.034307 -0.014701  0.999137
1305031104.375837  0.009479 -0.030581  0.055208 -0.016157 -0.029150 -0.014225  0.999343
1305031104.411509  0.007814 -0.032693  0.043654 -0.015240 -0.024751 -0.013532  0.999486
1305031104.443288  0.004374 -0.033112  0.031114 -0.014807 -0.022282 -0.012608  0.999563
1305031104.475456  0.002837 -0.035636  0.021181 -0.015686 -0.023433 -0.011624  0.999535
1305031104.511329  0.002092 -0.040119  0.012289 -0.015659 -0.025944 -0.010324  0.999487
1305031104.543368  0.005278 -0.041771  0.004181 -0.012316 -0.028832 -0.009315  0.999465
1305031104.575343  0.011073 -0.045058 -0.001154 -0.008185 -0.030199 -0.008615  0.999473
1305031104.611336  0.020743 -0.051355 -0.002818  0.000048 -0.028581 -0.005483  0.999576
1305031104.643243  0.022322 -0.046555 -0.013351  0.013973 -0.020965 -0.005368  0.999668
1305031104.675525  0.024887 -0.051721 -0.024600  0.024210 -0.013148 -0.004188  0.999612
1305031104.711277  0.024924 -0.053686 -0.037381  0.037849 -0.005266 -0.002055  0.999267
1305031104.743280  0.027982 -0.051869 -0.048212  0.051450  0.001418 -0.000110  0.998675
1305031104.775327  0.027310 -0.050754 -0.058893 0.063789 0.009138 0.001551 0.997920
1305031104.811465  0.029765 -0.046526 -0.067113 0.075319 0.015476 0.004148 0.997031
1305031104.843258  0.028713 -0.042868 -0.076168 0.083987 0.022610 0.006334 0.996190
1305031104.875350  0.025302 -0.037622 -0.082747 0.090147 0.026374 0.008305 0.995545
1305031104.911534  0.026919 -0.034545 -0.083829 0.092509 0.027019 0.010622 0.995289
1305031104.943262  0.027250 -0.031925 -0.083133 0.093723 0.027746 0.011439 0.995146
1305031104.975202  0.026459 -0.025002 -0.080074 0.093804 0.027032 0.012124 0.995150
1305031105.011290  0.028394 -0.021461 -0.072797 0.089333 0.025982 0.013052 0.995577
1305031105.043373  0.027799 -0.019950 -0.065536 0.083345 0.025458 0.011478 0.996129
1305031105.075320  0.028072 -0.020294 -0.055096 0.075959 0.024331 0.009679 0.996767
1305031105.111299  0.024600 -0.023332 -0.043835 0.069159 0.023936 0.008155 0.997285
1305031105.143106  0.020035 -0.014350 -0.033265 0.064597 0.021732 0.005437 0.997660
1305031105.175159  0.017249 -0.011871 -0.019107 0.051382 0.018474 0.001914 0.998506
1305031105.211268  0.012371 -0.020621 -0.003231  0.037002  0.014979 -0.000227  0.999203
1305031105.243270  0.008422 -0.018615  0.011157  0.028627  0.009595 -0.002037  0.999542
1305031105.275288  0.004574 -0.014927  0.026125  0.018646  0.003355 -0.003279  0.999815
1305031105.311290  0.002936 -0.018169  0.041661  0.007210 -0.004522 -0.003777  0.999957
1305031105.343302  0.003645 -0.021686  0.059737 -0.002164 -0.012186 -0.003782  0.999916
1305031105.375338 -0.000216 -0.022145  0.072991 -0.005799 -0.016505 -0.004140  0.999838
1305031105.411286 -0.002655 -0.014111  0.086935 -0.009586 -0.021094 -0.005154  0.999718
1305031105.443316 -0.002353 -0.018748  0.104808 -0.018156 -0.026064 -0.005296  0.999481
1305031105.475280 -0.003335 -0.017621  0.119033 -0.021771 -0.029594 -0.005337  0.999311
1305031105.511332 -0.002430 -0.015068  0.134947 -0.026309 -0.033052 -0.005024  0.999095
1305031105.543282 -0.002985 -0.016999  0.150170 -0.031494 -0.033922 -0.003946  0.998920
1305031105.575449 -0.006047 -0.014625  0.163545 -0.034034 -0.034566 -0.004227  0.998814
1305031105.611378 -0.005159 -0.015365  0.181816 -0.037291 -0.036355 -0.003466  0.998637
1305031105.643273 -0.007876 -0.014062  0.194430 -0.038010 -0.035961 -0.000942  0.998630
1305031105.711309 -0.001817 -0.011087  0.230542 -0.039304 -0.037442  0.000522  0.998525
1305031105.743312 -0.002200 -0.004186  0.243740 -0.036199 -0.033588  0.000319  0.998780
1305031105.775339 -0.000573 -0.002978  0.261611 -0.037041 -0.029597  0.000691  0.998875
1305031105.811283 -0.001375 -0.001460  0.274423 -0.035795 -0.024272  0.001116  0.999064
1305031105.843271 -0.000719  0.001659  0.289647 -0.034076 -0.020825  0.001879  0.999200
1305031105.875337 -0.000348  0.007632  0.300952 -0.032773 -0.015415  0.003154  0.999339
1305031105.911262 -0.001105  0.010487  0.314221 -0.035865 -0.010795  0.007093  0.999273
1305031105.943272 -0.002583  0.015487  0.325959 -0.038184 -0.006667  0.009351  0.999205
1305031105.975329 -0.003786  0.019544  0.339129 -0.042768 -0.004083  0.010233  0.999024
1305031106.011285 -0.003322  0.023107  0.351361 -0.047444 -0.001958  0.011643  0.998804
1305031106.043355 -0.006003  0.026566  0.363129 -0.052187  0.001307  0.012050  0.998564
1305031106.075330 -0.007455  0.030012  0.373259 -0.056471  0.002628  0.013724  0.998306
1305031106.111327 -0.009416  0.035980  0.382546 -0.061308  0.003140  0.014393  0.998010
1305031106.143355 -0.011525  0.037860  0.394709 -0.068899  0.001853  0.016331  0.997488
1305031106.175534 -0.012786  0.039826  0.404951 -0.073318  0.000333  0.017378  0.997157
1305031106.211275 -0.013318  0.041216  0.416856 -0.077072 -0.001807  0.018723  0.996848
1305031106.243267 -0.014498  0.044684  0.424431 -0.076873 -0.003139  0.022377  0.996785
1305031106.276385 -0.015767  0.050101  0.429699 -0.077287 -0.004616  0.023202  0.996728
1305031106.311238 -0.015918  0.052184  0.434919 -0.081417 -0.005902  0.025494  0.996337
1305031106.343258 -0.018292  0.057806  0.436323 -0.086048 -0.006119  0.026201  0.995928
1305031106.375388 -0.016596  0.059317  0.442543 -0.094872 -0.007029  0.018566  0.995292
1305031106.411320 -0.013731  0.055765  0.449282 -0.102306 -0.003857  0.014784  0.994636
1305031106.443278 -0.015359  0.051690  0.445250 -0.104307  0.000259  0.011614  0.994477
1305031106.475345 -0.016958  0.048966  0.440549 -0.104382 -0.000091  0.010639  0.994480
1305031106.511129 -0.017895  0.044604  0.434785 -0.103327 -0.003339  0.011014  0.994581
1305031106.543302 -0.017643  0.041914  0.425500 -0.099588 -0.007384  0.009373  0.994957
1305031106.575282 -0.016799  0.038826  0.414675 -0.096513 -0.009508  0.008167  0.995253
1305031106.611151 -0.017764  0.037510  0.402946 -0.095648 -0.012260  0.005441  0.995325
1305031106.643207 -0.017107  0.030973  0.393701 -0.096450 -0.015503  0.003302  0.995212
1305031106.675279 -0.017782  0.027888  0.377689 -0.094161 -0.018098  0.003178  0.995387
1305031106.711508 -0.018372  0.024211  0.365569 -0.095964 -0.023962  0.003395  0.995091
1305031106.743341 -0.019310  0.020224  0.351745 -0.094166 -0.029967  0.003304  0.995100
1305031106.775390 -0.016621  0.017331  0.338513 -0.092856 -0.036997  0.003353  0.994986
1305031106.811289 -0.015611  0.017298  0.323244 -0.091665 -0.041099  0.002619  0.994938
1305031106.843416 -0.015655  0.008301  0.310762 -0.093936 -0.044965  0.001961  0.994560
1305031106.875905 -0.011937  0.005627  0.296929 -0.087037 -0.048796 -0.001764  0.995008
1305031106.911243 -0.012025  0.005657  0.276627 -0.081956 -0.047487 -0.006776  0.995481
1305031106.943439 -0.010563 -0.002350  0.264007 -0.081646 -0.047130 -0.010791  0.995488
1305031106.975547 -0.008743 -0.008486  0.249509 -0.075897 -0.045680 -0.013523  0.995977
1305031107.011576 -0.010232 -0.008320  0.224175 -0.068035 -0.041354 -0.018573  0.996652
1305031107.043281 -0.009801 -0.014355  0.210950 -0.069092 -0.039024 -0.020573  0.996634
1305031107.075432 -0.011626 -0.021692  0.194170 -0.065146 -0.037368 -0.021104  0.996952
1305031107.111229 -0.010095 -0.022322  0.177145 -0.059669 -0.038278 -0.021691  0.997248
1305031107.143260 -0.007686 -0.022486  0.162585 -0.057270 -0.037754 -0.022026  0.997401
1305031107.175399 -0.005428 -0.030021  0.151937 -0.056371 -0.036738 -0.022603  0.997478
1305031107.211358 -0.002504 -0.036306  0.139946 -0.050886 -0.035166 -0.024011  0.997796
1305031107.243378 -0.001642 -0.035694  0.124194 -0.043558 -0.031533 -0.024390  0.998255
1305031107.275398  0.001580 -0.039608  0.113999 -0.038367 -0.028887 -0.024102  0.998555
1305031107.311226  0.004221 -0.044767  0.103354 -0.031763 -0.025727 -0.024405  0.998866
1305031107.343509  0.008878 -0.047464  0.094229 -0.020532 -0.023226 -0.023835  0.999235
1305031107.375413  0.010335 -0.042978  0.081469 -0.009845 -0.017903 -0.023857  0.999507
1305031107.411271  0.013112 -0.043939  0.073376 -0.003325 -0.013419 -0.024445  0.999606
1305031107.443419  0.016008 -0.042060  0.066716  0.002635 -0.009008 -0.024265  0.999661
1305031107.475377  0.019391 -0.043616  0.062299  0.005291 -0.004774 -0.023329  0.999702
1305031107.511352  0.020251 -0.039599  0.058776  0.007699 -0.000893 -0.023366  0.999697
1305031107.543605  0.023409 -0.040946  0.059071  0.004672  0.001512 -0.021688  0.999753
1305031107.575454  0.025667 -0.046715  0.059078  0.002935  0.003661 -0.018682  0.999814
1305031107.611271  0.027661 -0.040551  0.058275  0.004720  0.004977 -0.017460  0.999824
1305031107.643323  0.028626 -0.040949  0.060351  0.000818  0.006344 -0.016450  0.999844
1305031107.675568  0.028191 -0.040697  0.061127 -0.000537  0.007103 -0.015791  0.999850
1305031107.711307  0.027886 -0.036980  0.062703 -0.001318  0.006959 -0.015008  0.999862
1305031107.743538  0.024405 -0.032831  0.063614 -0.004034  0.006525 -0.014557  0.999865
1305031107.775802  0.025157 -0.033365  0.066938 -0.007217  0.003381 -0.015482  0.999848
1305031107.811596  0.026749 -0.030737  0.070415 -0.009044  0.001079 -0.015403  0.999840
1305031107.843332  0.027934 -0.028717  0.073766 -0.011423  0.000431 -0.015542  0.999814
1305031107.875358  0.032916 -0.031464  0.078505 -0.012776  0.000436 -0.018891  0.999740
1305031107.911541  0.035869 -0.031243  0.081281 -0.011768  0.003404 -0.021376  0.999696
1305031107.943122  0.040306 -0.032564  0.084106 -0.010113  0.006789 -0.021924  0.999685
1305031107.975807  0.047621 -0.033333  0.086614 -0.007770  0.010766 -0.021798  0.999674
1305031108.011320  0.055249 -0.032098  0.089883 -0.003510  0.015363 -0.023830  0.999592
1305031108.043418  0.067965 -0.030781  0.094741 -0.000721  0.021369 -0.022986  0.999507
1305031108.075352  0.078454 -0.033699  0.095887 -0.000625  0.030701 -0.017607  0.999373
1305031108.111378  0.083993 -0.033895  0.098673  0.002099  0.037953 -0.017229  0.999129
1305031108.143334  0.093269 -0.032220  0.104051  0.004546  0.042115 -0.017544  0.998948
1305031108.176058  0.102327 -0.027826  0.106642  0.003490  0.046401 -0.015338  0.998799
1305031108.211475  0.112521 -0.029039  0.112338 -0.001902  0.048193 -0.015433  0.998717
1305031108.243347  0.127498 -0.035306  0.120563 -0.004327  0.050728 -0.017238  0.998554
1305031108.275358  0.135051 -0.030222  0.122954 -0.002798  0.056342 -0.018072  0.998244
1305031108.311332  0.139093 -0.024756  0.128356 -0.005581  0.059643 -0.016975  0.998060
1305031108.343278  0.148613 -0.023821  0.132507 -0.011408  0.058732 -0.015093  0.998094
1305031108.375410  0.155044 -0.022439  0.137947 -0.016825  0.057356 -0.010046  0.998161
1305031108.411361  0.167979 -0.022402  0.143735 -0.022146  0.053238 -0.003451  0.998330
1305031108.443610  0.180775 -0.019715  0.148810 -0.026094  0.051916  0.003238  0.998305
1305031108.475471  0.195799 -0.022317  0.153463 -0.029949  0.050670  0.010826  0.998208
1305031108.511378  0.216012 -0.024039  0.158607 -0.029795  0.051909  0.015845  0.998081
1305031108.543737  0.227682 -0.027524  0.159039 -0.026654  0.059489  0.014929  0.997761
1305031108.575414  0.234572 -0.021226  0.159777 -0.021214  0.066239  0.012222  0.997503
1305031108.611407  0.244870 -0.022234  0.166757 -0.022010  0.073164  0.012193  0.997002
1305031108.643303  0.253120 -0.021823  0.166772 -0.022195  0.080266  0.012795  0.996444
1305031108.675375  0.268851 -0.018287  0.170456 -0.024238  0.084782  0.015711  0.995981
1305031108.711411  0.275301 -0.020884  0.175482 -0.029159  0.094100  0.019658  0.994941
1305031108.743502  0.280368 -0.023369  0.177716 -0.031420  0.100377  0.020686  0.994238
1305031108.775493  0.288617 -0.021818  0.177024 -0.032215  0.104136  0.022518  0.993786
1305031108.811244  0.291324 -0.024352  0.177548 -0.034569  0.108479  0.027599  0.993114
1305031108.843264  0.292697 -0.026885  0.176298 -0.034131  0.109241  0.033842  0.992853
1305031108.876515  0.293977 -0.026508  0.173845 -0.031879  0.106464  0.040134  0.992995
1305031108.911364  0.296132 -0.029371  0.174244 -0.029435  0.102695  0.046155  0.993205
1305031108.943243  0.292663 -0.031236  0.170215 -0.024572  0.099632  0.047361  0.993593
1305031108.975268  0.287641 -0.026658  0.164742 -0.019588  0.094008  0.044799  0.994370
1305031109.011269  0.288802 -0.026051  0.162567 -0.019988  0.088894  0.043741  0.994879
1305031109.043277  0.280638 -0.028634  0.160535 -0.019816  0.088668  0.041154  0.995013
1305031109.075410  0.271920 -0.022386  0.157756 -0.019584  0.086134  0.035981  0.995441
1305031109.111282  0.266199 -0.024443  0.157680 -0.024114  0.083872  0.033604  0.995618
1305031109.143334  0.252326 -0.027593  0.154527 -0.025525  0.081877  0.031592  0.995815
1305031109.175464  0.240981 -0.022686  0.155382 -0.024199  0.075416  0.028149  0.996461
1305031109.211379  0.236390 -0.017782  0.152028 -0.027944  0.068808  0.029328  0.996807
1305031109.243290  0.225159 -0.020703  0.152131 -0.037884  0.065961  0.034843  0.996494
1305031109.275308  0.212828 -0.025697  0.151407 -0.041141  0.061191  0.040836  0.996441
1305031109.311329  0.196535 -0.022810  0.148806 -0.038013  0.052908  0.041672  0.997005
1305031109.343248  0.188246 -0.019327  0.146715 -0.040000  0.041005  0.040400  0.997540
1305031109.375397  0.177895 -0.021643  0.148468 -0.043428  0.031549  0.040964  0.997718
1305031109.411329  0.168983 -0.021192  0.147406 -0.043932  0.022571  0.036949  0.998096
1305031109.443302  0.158030 -0.020270  0.148236 -0.047293  0.016443  0.030989  0.998265
1305031109.475363  0.147484 -0.023253  0.150077 -0.051047  0.012947  0.028136  0.998216
1305031109.511273  0.136554 -0.027220  0.149949 -0.051930  0.009586  0.024462  0.998305
1305031109.543294  0.126227 -0.027928  0.147490 -0.049304  0.006687  0.021139  0.998538
1305031109.575362  0.113473 -0.026693  0.144828 -0.048718  0.006078  0.020753  0.998578
1305031109.611310  0.100904 -0.026018  0.142642 -0.048771  0.004042  0.018726  0.998626
1305031109.643229  0.091809 -0.023859  0.142837 -0.048881  0.001521  0.017957  0.998642
1305031109.675263  0.077383 -0.022487  0.139776 -0.051219  0.001468  0.020254  0.998481
1305031109.711312  0.064360 -0.017218  0.141240 -0.052647 -0.002230  0.019973  0.998411
1305031109.743274  0.052940 -0.018307  0.143018 -0.057835 -0.006018  0.018945  0.998128
1305031109.775277  0.043772 -0.019692  0.146124 -0.061478 -0.009100  0.019477  0.997877
1305031109.811371  0.028139 -0.015648  0.146381 -0.062504 -0.009589  0.018320  0.997830
1305031109.843296  0.016737 -0.016544  0.147898 -0.066647 -0.012926  0.018055  0.997530
1305031109.875306  0.000204 -0.016041  0.148044 -0.070554 -0.015447  0.016939  0.997245
1305031109.911265 -0.011677 -0.018671  0.153834 -0.072624 -0.022277  0.012544  0.997032
1305031109.943299 -0.022573 -0.010752  0.154268 -0.072180 -0.026279  0.008221  0.997011
1305031109.975258 -0.035986 -0.013779  0.158830 -0.077899 -0.028814  0.003765  0.996538
1305031110.011256 -0.049070 -0.011525  0.162271 -0.079598 -0.031704 -0.002847  0.996319
1305031110.043299 -0.060103 -0.012616  0.165243 -0.082589 -0.033620 -0.009785  0.995968
1305031110.075319 -0.073534 -0.010632  0.166881 -0.084393 -0.034107 -0.014907  0.995737
1305031110.111325 -0.088934 -0.010336  0.169107 -0.089075 -0.035087 -0.019356  0.995219
1305031110.143432 -0.100075 -0.017443  0.172606 -0.092688 -0.039514 -0.022220  0.994663
1305031110.175641 -0.110711 -0.009054  0.172607 -0.091800 -0.043275 -0.023484  0.994559
1305031110.211637 -0.122434 -0.013065  0.175652 -0.097047 -0.046578 -0.024794  0.993880
1305031110.243323 -0.132665 -0.017524  0.176973 -0.098854 -0.051204 -0.024355  0.993485
1305031110.279321 -0.139536 -0.017110  0.179269 -0.097126 -0.056373 -0.024349  0.993376
1305031110.311404 -0.152065 -0.017710  0.177147 -0.094692 -0.059138 -0.025747  0.993415
1305031110.343355 -0.163424 -0.013173  0.176808 -0.092392 -0.063774 -0.026337  0.993329
1305031110.379281 -0.174342 -0.013910  0.176874 -0.091761 -0.069803 -0.029380  0.992897
1305031110.411469 -0.186160 -0.005782  0.175185 -0.089124 -0.076192 -0.031492  0.992603
1305031110.443260 -0.196411 -0.002339  0.176671 -0.092725 -0.082671 -0.033950  0.991673
1305031110.479331 -0.210234 -0.005678  0.178929 -0.096332 -0.089333 -0.039742  0.990535
1305031110.511429 -0.221524 -0.004200  0.180131 -0.096309 -0.097164 -0.043277  0.989652
1305031110.543408 -0.230284  0.003270  0.180550 -0.095771 -0.104556 -0.045800  0.988837
1305031110.579426 -0.236925  0.008108  0.182728 -0.099088 -0.112160 -0.049654  0.987490
1305031110.611307 -0.242394  0.000737  0.187791 -0.105706 -0.117941 -0.053259  0.985941
1305031110.643418 -0.251039 -0.001194  0.188386 -0.104547 -0.120381 -0.056252  0.985603
1305031110.679606 -0.256860  0.009753  0.186880 -0.101064 -0.123321 -0.058217  0.985489
1305031110.711412 -0.263347  0.007197  0.188828 -0.105492 -0.125319 -0.059531  0.984694
1305031110.743249 -0.268454  0.005381  0.188920 -0.106363 -0.127309 -0.060990  0.984256
1305031110.779193 -0.270004  0.007680  0.189084 -0.105623 -0.129901 -0.061386  0.983972
1305031110.811386 -0.272881  0.007783  0.188639 -0.106313 -0.130309 -0.062999  0.983742
1305031110.843218 -0.277696  0.007597  0.189044 -0.107934 -0.131544 -0.065232  0.983255
1305031110.879313 -0.275082  0.007357  0.189460 -0.108026 -0.134730 -0.065150  0.982819
1305031110.911333 -0.274688  0.009064  0.189854 -0.108236 -0.135828 -0.065531  0.982620
1305031110.943862 -0.268971  0.008345  0.190403 -0.108406 -0.139253 -0.066195  0.982077
1305031110.979345 -0.257627  0.011681  0.191163 -0.107495 -0.140633 -0.065936  0.981998
1305031111.011431 -0.247307  0.007920  0.192776 -0.110559 -0.137497 -0.065670  0.982119
1305031111.043327 -0.243830  0.008289  0.192148 -0.109610 -0.130403 -0.063677  0.983324
1305031111.079283 -0.240499  0.011453  0.191125 -0.110764 -0.125854 -0.062194  0.983882
1305031111.111508 -0.230897  0.004820  0.192860 -0.114600 -0.124098 -0.059079  0.983858
1305031111.143257 -0.223067  0.001937  0.193213 -0.113588 -0.120978 -0.058452  0.984401
1305031111.179326 -0.207938  0.002890  0.193654 -0.110614 -0.118632 -0.058817  0.985003
1305031111.211433 -0.200551  0.001970  0.190484 -0.109366 -0.108637 -0.055980  0.986460
1305031111.243236 -0.198240 -0.000876  0.190217 -0.109384 -0.103240 -0.056313  0.987018
1305031111.279308 -0.179813 -0.003738  0.193603 -0.105738 -0.104080 -0.053986  0.987458
1305031111.311547 -0.176027  0.001771  0.187063 -0.100459 -0.095834 -0.051107  0.988995
1305031111.343397 -0.172127  0.003151  0.187368 -0.103686 -0.096590 -0.051168  0.988586
1305031111.379134 -0.152275 -0.010696  0.191610 -0.107546 -0.101469 -0.047645  0.987860
1305031111.411296 -0.148190 -0.007821  0.186904 -0.101699 -0.099526 -0.046799  0.988717
1305031111.443386 -0.130241 -0.006143  0.191203 -0.101176 -0.107070 -0.051482  0.987749
1305031111.479259 -0.102235 -0.008092  0.199450 -0.097782 -0.105488 -0.051460  0.988263
1305031111.511264 -0.096127 -0.009527  0.193759 -0.093745 -0.091537 -0.051713  0.990030
1305031111.543250 -0.085800 -0.010380  0.196455 -0.089601 -0.083768 -0.051269  0.991124
1305031111.579237 -0.075409 -0.007534  0.190459 -0.084802 -0.072285 -0.046168  0.992699
1305031111.611271 -0.072276 -0.010754  0.185019 -0.086948 -0.063991 -0.039207  0.993382
1305031111.643395 -0.051596 -0.018716  0.192491 -0.085897 -0.067193 -0.032281  0.993511
1305031111.679320 -0.035594 -0.012368  0.188291 -0.078755 -0.059508 -0.024590  0.994812
1305031111.711760 -0.021311 -0.013893  0.189567 -0.078841 -0.051461 -0.023539  0.995280
1305031111.743386  0.004067 -0.009986  0.202698 -0.072709 -0.043964 -0.019743  0.996188
1305031111.779423  0.015454 -0.010269  0.197101 -0.069494 -0.024329 -0.017849  0.997126
1305031111.811406  0.019492 -0.016823  0.192807 -0.068855 -0.007093 -0.018049  0.997438
1305031111.843299  0.027014 -0.015033  0.189179 -0.064342  0.004962 -0.016910  0.997772
1305031111.879442  0.031932 -0.014270  0.186498 -0.064769  0.014499 -0.012467  0.997717
1305031111.911354  0.036769 -0.020309  0.185614 -0.065710  0.016839 -0.006574  0.997675
1305031111.943300  0.050169 -0.016591  0.187638 -0.062261  0.013013  0.001680  0.997974
1305031111.979449  0.073543 -0.013902  0.190397 -0.060294  0.011718  0.008227  0.998078
1305031112.011433  0.082669 -0.014120  0.192661 -0.057735  0.020859  0.006282  0.998094
1305031112.043270  0.091834 -0.011873  0.192264 -0.052602  0.030855  0.003217  0.998134
1305031112.079339  0.100791 -0.013444  0.189924 -0.050468  0.044969  0.001343  0.997712
1305031112.111423  0.103088 -0.013734  0.183098 -0.047753  0.057183 -0.002538  0.997218
1305031112.144342  0.113683 -0.012632  0.188578 -0.046649  0.062658 -0.010499  0.996889
1305031112.179390  0.125409 -0.013645  0.189853 -0.049259  0.076218 -0.013921  0.995776
1305031112.211254  0.123629 -0.017821  0.194236 -0.050482  0.091667 -0.017667  0.994352
1305031112.243369  0.134842 -0.021935  0.196268 -0.045409  0.101413 -0.021939  0.993565
1305031112.279353  0.139039 -0.018087  0.197108 -0.038188  0.110209 -0.025213  0.992854
1305031112.311312  0.148474 -0.023666  0.198250 -0.033523  0.112747 -0.027468  0.992678
